,INTPTLAT10,INTPTLON10
30223,30.9300228,-91.8770596
30224,31.6816815,-92.2552926
30225,31.3134311,-91.608945
30226,31.8737184,-91.487345
30227,31.6106042,-91.7862715
30228,31.9423648,-91.708659
30229,31.7974813,-91.9459205
30230,31.2132883,-93.4327545
30231,31.747006,-92.7515852
30232,31.4095049,-92.4017299
30233,31.7331021,-93.5045794
30234,31.5110051,-92.4859163
30235,31.3107532,-92.6892214
30236,31.9648075,-92.7714614
30237,31.9054553,-93.0905336
30238,31.197708,-87.9760232
30239,31.6081435,-88.3163706
30240,30.5677937,-87.9086535
30241,31.0977673,-88.0400682
30242,30.2887024,-87.5715041
30243,31.0370575,-87.6704158
30244,30.4832523,-87.9346958
30245,30.6235361,-87.5569601
30246,30.5119258,-88.2726402
30247,31.5424776,-88.0912944
30248,30.8545807,-88.109929
30249,30.8577223,-88.0614186
30250,30.5011097,-87.478438
30251,30.7691638,-88.2733869
30252,30.5229528,-87.7638326
30253,30.7493158,-87.7792398
30254,31.1068226,-87.7969325
30255,30.4788979,-87.7034137
30256,31.3753574,-87.9655828
30257,30.5098772,-88.1730014
30258,31.3673186,-88.1950022
30259,31.1990956,-88.3887391
30260,38.1921764,-77.2621837
30261,45.2109339,-84.8422945
30262,37.860613,-76.2860355
30263,38.2935174,-77.8808632
30264,46.3974197,-84.7081843
30265,45.5172858,-84.7481356
30266,45.434968,-84.691217
30267,45.7346224,-84.8615222
30268,37.942668,-77.4486656
30269,37.815803,-76.7047849
30270,46.005621,-84.3248288
30271,45.2805079,-85.2451722
30272,38.1698379,-77.700023
30273,38.2712019,-77.649295
30274,45.582257,-84.4604763
30275,45.4274557,-84.8623235
30276,38.4273519,-77.3676718
30277,46.3276398,-84.3901119
30278,45.9784827,-84.0207837
30279,38.4689247,-77.5152442
30280,46.0037383,-83.6152191
30281,37.9158495,-76.9610857
30282,38.2378575,-77.9275755
30283,45.1252728,-85.1058168
30284,46.4115936,-85.0284678
30285,39.1228762,-84.1366208
30286,39.269737,-84.0747276
30287,39.5540331,-83.782167
30288,39.4765966,-83.6877586
30289,38.7816636,-83.7897328
30290,38.8504961,-83.7546434
30291,41.6618705,-96.7235275
30292,41.0058238,-96.2447848
30293,41.0644504,-96.1587554
30294,41.7931915,-96.2078305
30295,42.1988453,-96.6775096
30296,41.7353202,-96.4970822
30297,41.3557522,-96.3577076
30298,41.0689009,-96.8394661
30299,41.1867172,-96.6280646
30300,42.160437,-96.482508
30301,41.3978923,-96.2085028
30302,41.241065,-96.3159392
30303,41.1966811,-96.800948
30304,42.2360974,-96.4714149
30305,47.6364903,-117.5863045
30306,47.9202086,-117.2926786
30307,47.4200619,-117.6311652
30308,47.8442414,-117.3662174
30309,47.9841223,-117.5021923
30310,47.503335,-117.9334378
30311,48.0260859,-117.2524461
30312,47.6188181,-117.6481663
30313,47.3820403,-117.1927456
30314,47.8937174,-117.8308169
30315,47.5972847,-117.1210417
30316,47.1841142,-117.8867483
30317,47.2897939,-117.1548467
30318,47.6431746,-117.0756196
30319,47.5626007,-117.4966014
30320,47.8482966,-117.1895543
30321,47.5997801,-117.7089846
30322,47.5610821,-117.1717879
30323,47.7938587,-117.0753439
30324,47.811345,-117.6265399
30325,47.7101277,-117.1275601
30326,47.6938406,-117.8310063
30327,47.4840783,-117.1101567
30328,47.4234939,-117.3624187
30329,47.3273149,-118.0336093
30330,47.2323402,-117.0992167
30331,47.8722517,-117.7510063
30332,47.5252914,-117.2759172
30333,32.2415401,-110.9232009
30334,33.1643744,-117.2402703
30335,32.3333044,-110.9166066
30336,33.2535477,-117.0033659
30337,33.1978399,-117.2482028
30338,32.2467198,-110.9486577
30339,32.1802321,-110.9651543
30340,32.2407874,-110.9456049
30341,32.2047277,-110.9455984
30342,32.1815443,-110.7465516
30343,33.2199347,-117.202606
30344,32.0941094,-111.3492655
30345,33.3232209,-116.66593
30346,33.0159273,-117.243517
30347,31.9098417,-111.3644232
30348,32.4146149,-110.9465615
30349,32.7241028,-117.1709121
30350,32.6210724,-110.9896669
30351,32.7162224,-117.1170496
30352,32.3352906,-111.0417587
30353,32.7474154,-117.1668825
30354,32.3937207,-111.0653968
30355,32.3022733,-111.1818483
30356,32.741501,-117.1279482
30357,32.2539077,-111.0801403
30358,32.7378316,-117.0926705
30359,32.0916102,-111.0442937
30360,32.7108183,-117.2376128
30361,32.0949667,-110.7654384
30362,32.2189282,-110.7521102
30363,32.7390553,-117.2454042
30364,32.2895843,-110.7335284
30365,32.7739826,-117.1427063
30366,32.3001292,-110.8359956
30367,32.4682513,-110.9814384
30368,32.7867719,-117.2342066
30369,32.0792592,-110.8989212
30370,34.740717,-102.5144261
30371,36.0459674,-101.7837822
30372,36.2878,-102.9138828
30373,34.5808962,-101.6972179
30374,34.8977964,-102.1262273
30375,35.3129686,-102.4463915
30376,36.2899122,-101.0339468
30377,34.8400774,-101.5096995
30378,34.9040395,-100.2082598
30379,35.4373912,-100.1967065
30380,35.4358861,-101.1783602
30381,35.15335,-102.2166565
30382,35.2060565,-101.839591
30383,35.1963403,-101.8662503
30384,35.1773082,-101.7944753
30385,35.2029667,-101.7887284
30386,38.8835008,-77.1395367
30387,38.8439193,-77.0893978
30388,36.4802357,-86.6812846
30389,36.2988847,-86.8348017
30390,39.96687,-82.862134
30391,45.6423166,-113.534189
30392,38.9066646,-77.1242382
30393,35.8165633,-86.0212654
30394,38.8950231,-77.0754637
30395,44.3905193,-85.1047887
30396,36.5000778,-87.5292435
30397,38.8801097,-77.0707784
30398,40.0517339,-83.0162692
30399,36.1656972,-86.7770908
30400,38.8950872,-77.1625114
30401,38.8688179,-77.0739666
30402,45.602186,-113.0307928
30403,44.9736311,-85.7239493
30404,45.1461816,-86.051574
30405,38.8198932,-77.0595819
30406,38.8278875,-77.0831325
30407,44.0249317,-85.4320496
30408,38.7943803,-77.0788367
30409,36.1497755,-86.789146
30410,44.0678192,-85.6920167
30411,39.0336964,-94.5407684
30412,47.4230948,-103.3162906
30413,38.9360413,-94.5850113
30414,47.3793464,-102.3671705
30415,38.9882941,-94.5422451
30416,46.9623403,-102.0649401
30417,39.0138836,-94.4577203
30418,38.9280313,-94.4876526
30419,39.0127944,-94.4057328
30420,46.0950073,-102.5936569
30421,38.9353601,-94.5426681
30422,47.4537294,-102.906687
30423,46.6678771,-102.5139115
30424,38.9671188,-94.4679273
30425,38.9683419,-94.4163661
30426,38.8735435,-94.5939955
30427,47.2081797,-102.8331995
30428,44.9988601,-123.9868529
30429,44.666397,-124.010783
30430,44.5756795,-124.0583518
30431,44.9147561,-123.9742306
30432,45.0245429,-123.9031154
30433,44.7615075,-124.0517722
30434,44.5637477,-123.4454547
30435,44.9906966,-123.1907559
30436,45.0570405,-122.7717536
30437,44.6759116,-122.7781349
30438,44.9773238,-122.5963577
30439,44.4982349,-123.9750133
30440,44.4632939,-123.1059983
30441,45.0707972,-123.4210705
30442,44.7860183,-123.9299694
30443,44.9394687,-122.7207227
30444,44.7944637,-122.721862
30445,44.7909928,-122.6188789
30446,44.8658534,-122.7235499
30447,44.3591772,-122.7270426
30448,44.9035144,-124.0178591
30449,44.5334844,-123.0897863
30450,44.3094033,-123.8288535
30451,44.6245384,-123.8983683
30452,44.7956114,-122.9303761
30453,44.4438637,-123.9071555
30454,45.1047191,-123.5491814
30455,44.0679883,-123.0801809
30456,32.3011093,-90.1888896
30457,32.1906102,-90.2583273
30458,32.2736478,-88.5803627
30459,32.4630287,-88.7147211
30460,32.334866,-88.796844
30461,32.5489293,-88.6154244
30462,32.5693346,-88.7441625
30463,31.5354691,-88.5036955
30464,32.3522565,-88.9237584
30465,32.5619881,-88.877508
30466,32.6027437,-88.6561653
30467,32.4460953,-89.1185538
30468,32.7435086,-88.6986115
30469,32.1807973,-88.8433937
30470,32.3043001,-88.9988573
30471,32.5331362,-88.4910899
30472,32.3006012,-89.2621996
30473,32.507687,-88.9799804
30474,32.1067424,-89.230937
30475,33.1019046,-89.0116632
30476,33.098547,-88.566395
30477,32.4244956,-88.6483378
30478,32.2917892,-89.1218991
30479,32.9650352,-89.0955345
30480,32.0604435,-88.9420042
30481,32.0152926,-89.0326721
30482,34.5173619,-90.4145265
30483,42.9103128,-82.4806028
30484,29.9370388,-81.7325868
30485,34.41783,-89.2079437
30486,29.859458,-82.1694148
30487,43.2306123,-70.7524244
30488,43.1664605,-70.6790042
30489,43.1853094,-70.6034551
30490,43.1422928,-70.626458
30491,43.5212064,-70.91767
30492,43.4890685,-70.6619055
30493,43.7272611,-69.9568988
30494,43.4921016,-70.4865655
30495,43.4442924,-70.3445695
30496,44.0442235,-69.8637806
30497,44.0475125,-70.743319
30498,43.9307985,-70.9185838
30499,43.8964047,-69.973436
30500,43.9762866,-70.521109
30501,43.7389545,-70.0883958
30502,43.685927,-70.102982
30503,43.7671861,-70.808863
30504,40.5704253,-78.6004749
30505,40.2825496,-78.5042835
30506,40.7578805,-78.4978222
30507,40.4561757,-78.5764414
30508,40.2727659,-78.3456023
30509,40.157386,-78.2349262
30510,40.210954,-78.1730766
30511,40.4108527,-78.4994127
30512,40.6002534,-78.5020144
30513,40.3411016,-78.4672418
30514,40.3366048,-78.2036219
30515,40.695498,-78.4481372
30516,40.7057324,-78.5744844
30517,40.489794,-78.484985
30518,40.7991768,-78.499092
30519,40.6897061,-78.7266497
30520,40.400594,-78.1038086
30521,40.4344482,-78.3310001
30522,35.1140025,-76.6255826
30523,34.7389597,-76.7492317
30524,35.126695,-76.9776282
30525,35.0798806,-77.125895
30526,34.7814865,-76.8574973
30527,35.0707729,-76.6892401
30528,35.0278953,-77.7364173
30529,44.9456262,-91.3929544
30530,45.01891,-91.7195748
30531,45.3498368,-91.0903979
30532,45.1446143,-91.1704919
30533,45.2786602,-91.8501817
30534,45.098741,-92.1257562
30535,44.598579,-91.9064962
30536,44.7183951,-91.9815762
30537,44.588229,-91.4887433
30538,44.8597642,-91.7011742
30539,44.7514367,-92.1668068
30540,44.6203492,-90.9746121
30541,44.7664424,-91.2670122
30542,45.2511317,-91.1234011
30543,44.5532412,-90.8800558
30544,44.4014008,-91.5121099
30545,45.0750832,-91.2630201
30546,44.9480451,-92.1071636
30547,44.6137888,-92.2945487
30548,44.85067,-91.9315583
30549,44.4271588,-90.7533211
30550,44.5757676,-91.6813016
30551,44.4680711,-91.9396037
30552,45.2371974,-91.5223485
30553,44.5579434,-91.2165232
30554,44.4890816,-92.1292601
30555,44.4240468,-91.2063614
30556,44.6232558,-92.1783303
30557,45.2461887,-91.9931353
30558,45.1798637,-91.8817368
30559,45.1691328,-91.6855897
30560,45.3407132,-90.858047
30561,44.8238352,-92.2679979
30562,35.3363562,-89.8733984
30563,35.0529741,-89.368397
30564,35.458093,-89.8162974
30565,36.1056855,-89.2487572
30566,35.209347,-89.5054676
30567,35.0683898,-88.7709071
30568,35.7640572,-89.6405032
30569,35.0733869,-89.5050305
30570,35.0816093,-89.0417879
30571,35.2655561,-89.3451697
30572,35.4778559,-89.3302836
30573,35.9435605,-89.2370103
30574,35.3790761,-89.1361265
30575,35.1387061,-89.4420776
30576,36.328075,-89.4743941
30577,36.2070859,-89.5192079
30578,35.15305,-90.054979
30579,35.1325491,-90.0037279
30580,35.151419,-90.035468
30581,35.1020641,-90.0946868
30582,35.1701654,-90.0234424
30583,35.1766662,-89.9679169
30584,35.0378861,-90.1542423
30585,35.1105209,-89.9435005
30586,35.1476623,-89.9763922
30587,35.0964799,-89.9858541
30588,35.0531753,-89.8626348
30589,35.0331812,-90.0113957
30590,31.82792,-93.0239161
30591,31.5404344,-92.8969512
30592,31.5082037,-92.6496464
30593,32.1539245,-92.0667201
30594,31.8185297,-93.7107303
30595,32.0752859,-92.6656984
30596,31.6082312,-92.5683897
30597,31.1982174,-92.6898401
30598,31.8836379,-91.8635989
30599,31.4989042,-93.4598787
30600,31.3939545,-92.8959385
30601,31.4091712,-93.4346356
30602,31.0452221,-92.4958161
30603,31.7495768,-92.4677102
30604,31.0011797,-92.6392147
30605,32.0317409,-92.1663551
30606,31.1232743,-92.8241046
30607,31.3368171,-93.3957249
30608,31.9515633,-92.1534405
30609,31.1667115,-93.186912
30610,31.4390544,-92.8127039
30611,31.5451333,-93.5114909
30612,31.7776527,-93.4152793
30613,31.5826419,-92.9450426
30614,31.6914197,-92.8583817
30615,31.4034476,-92.9894998
30616,31.6420765,-92.9784671
30617,31.741703,-93.1064916
30618,31.0493351,-93.2238946
30619,31.1178383,-93.2902905
30620,31.6567667,-93.7213392
30621,31.3873191,-88.0796544
30622,30.8442379,-88.3512426
30623,30.5318017,-88.1744207
30624,30.6933264,-88.045544
30625,30.6739843,-88.0266809
30626,30.6822132,-88.0681337
30627,30.6045471,-88.0878243
30628,30.668786,-88.1058735
30629,30.69856,-88.1057594
30630,30.6815029,-88.3002125
30631,30.6602477,-88.1634795
30632,30.7362457,-88.0735066
30633,30.7696228,-88.0800727
30634,30.752882,-88.1131354
30635,40.0429066,-86.4565347
30636,39.8884149,-85.90221
30637,39.9758505,-85.6117723
30638,40.3362653,-86.3773277
30639,40.3611649,-86.6473773
30640,40.0646235,-85.9159113
30641,40.0612657,-86.056039
30642,40.2704478,-85.7239732
30643,39.9818122,-85.7387498
30644,40.4273476,-86.6103942
30645,37.9653007,-76.7710674
30646,45.1668966,-85.2920719
30647,37.6710456,-76.4557003
30648,45.0440344,-84.8675292
30649,37.6365708,-76.3561338
30650,37.7955978,-76.3149378
30651,38.1091823,-77.4456826
30652,44.8064656,-84.6966392
30653,39.1744675,-78.1734061
30654,44.997939,-84.6703173
30655,46.0828873,-84.0751801
30656,39.1442492,-78.2848073
30657,39.2693542,-78.2132703
30658,38.8246562,-78.2791427
30659,39.1688824,-77.984613
30660,39.0681861,-78.0322787
30661,38.8489266,-78.1406637
30662,44.6983275,-84.609421
30663,39.2697843,-78.091841
30664,39.3768045,-78.3093256
30665,38.7579176,-78.1445687
30666,45.5248071,-85.0083454
30667,45.2669577,-83.893364
30668,44.9931228,-83.6570974
30669,46.0397896,-84.5223816
30670,45.0629941,-83.9510214
30671,44.8496507,-83.6531397
30672,46.3749113,-85.2128794
30673,38.9309135,-78.1764799
30674,39.2569165,-78.3523046
30675,38.8137793,-78.0190643
30676,38.8110285,-78.14057
30677,39.08546,-78.3857059
30678,45.4257433,-84.5677743
30679,38.9469488,-78.0120427
30680,47.6357837,-117.1976054
30681,47.3446522,-117.2655853
30682,47.8984701,-118.0036793
30683,48.3203076,-117.9206595
30684,46.792031,-117.2502274
30685,47.7560052,-118.9276085
30686,46.8681746,-118.0742263
30687,48.2929387,-117.6985497
30688,48.0121289,-117.5763922
30689,46.8377289,-117.4207495
30690,46.5934896,-117.1897822
30691,48.6551979,-117.7358341
30692,47.6468341,-119.4166888
30693,48.0309412,-118.9274592
30694,47.7220693,-118.5320021
30695,48.8964789,-118.6388161
30696,48.5092154,-117.3148997
30697,48.9362132,-118.4692244
30698,47.6878486,-118.2082323
30699,47.8457808,-119.1444682
30700,47.9999422,-118.9528448
30701,46.9310402,-117.7651541
30702,48.7300997,-117.9719205
30703,48.0152531,-118.1926667
30704,46.9973086,-117.1841232
30705,48.277409,-118.1313915
30706,48.0206588,-119.0540656
30707,47.3981038,-118.2776664
30708,32.1285169,-111.1220583
30709,32.7652442,-117.2003912
30710,32.8064758,-117.1688793
30711,34.3148056,-110.0240138
30712,32.6967163,-117.1178807
30713,34.1730525,-110.3673326
30714,34.4347631,-109.8987026
30715,33.8619204,-109.1770099
30716,32.7077564,-117.0550946
30717,33.5107217,-109.1291269
30718,34.3249603,-110.3405594
30719,32.764998,-117.0736415
30720,34.5666221,-109.6723571
30721,32.7649711,-117.1231457
30722,34.0881098,-109.3229918
30723,33.7692531,-109.9792746
30724,32.8245717,-117.1995183
30725,34.006428,-109.4642489
30726,32.6992345,-117.2096422
30727,34.5453632,-110.5511816
30728,32.8178882,-117.0319557
30729,32.7947142,-117.0717637
30730,34.1846834,-109.9398224
30731,32.8995918,-117.2012028
30732,34.0473243,-109.7206738
30733,32.8617267,-117.1712242
30734,34.3700053,-110.9156465
30735,32.8067941,-117.1349303
30736,33.9533415,-109.2134993
30737,32.8237656,-117.0923783
30738,34.3570929,-110.5092633
30739,32.9084663,-117.1413933
30740,34.3002494,-110.2457339
30741,34.1199284,-109.8966913
30742,33.0118074,-117.1327022
30743,32.9998185,-117.071808
30744,32.9669202,-117.1261575
30745,38.8386547,-105.5611309
30746,30.5876927,-91.3448569
30747,30.8098769,-91.0946434
30748,33.6555404,-95.6050404
30749,30.6188689,-91.6084232
30750,30.2994338,-90.8130857
30751,35.1903076,-91.7107631
30752,39.5410546,-111.6087953
30753,34.5321404,-91.1378454
30754,34.6413127,-99.3159402
30755,39.5411059,-111.4158218
30756,35.0081198,-92.706952
30757,34.5239615,-91.7395472
30758,39.6857994,-111.8644122
30759,34.7916439,-99.275969
30760,34.3811379,-91.6690757
30761,35.0782702,-91.0953164
30762,39.3437507,-112.3293578
30763,38.9461884,-89.1301478
30764,40.9522872,-81.9133595
30765,35.5569347,-89.8234145
30766,39.021525,-88.5678762
30767,39.4236108,-88.000675
30768,38.8896309,-88.0465098
30769,38.5421118,-88.0165602
30770,45.2275952,-92.5346046
30771,38.3132038,-89.7831206
30772,44.9193661,-92.1928281
30773,44.9549773,-92.2834223
30774,45.0680398,-92.7493686
30775,38.2848736,-89.7287087
30776,44.7857852,-88.0750815
30777,45.5013051,-87.9769295
30778,45.6368788,-88.5163249
30779,38.4608969,-89.7820813
30780,38.4606529,-90.1007005
30781,37.9975787,-90.0003941
30782,45.4486335,-88.2830139
30783,38.9397919,-89.2932297
30784,44.4854619,-88.4565885
30785,44.7010428,-88.4556626
30786,38.3264389,-89.410588
30787,44.1876895,-88.0751269
30788,44.8123438,-88.3805463
30789,41.3514161,-79.5273055
30790,41.8402235,-79.1573848
30791,41.5748112,-79.4600242
30792,41.8699466,-79.3261221
30793,40.7999952,-96.5522821
30794,40.8682109,-96.7055595
30795,40.7871627,-96.7642223
30796,40.7349768,-96.7582573
30797,40.9069918,-96.7873676
30798,40.7299722,-96.582067
30799,40.8471135,-96.5242236
30800,40.8207675,-96.8300543
30801,40.9014299,-96.7232265
30802,40.7920517,-96.8426549
30803,41.4541136,-97.3986392
30804,41.7447935,-98.0766957
30805,41.4921619,-96.6394881
30806,41.9348101,-98.6227146
30807,41.4414726,-98.1519713
30808,41.3456129,-97.2293584
30809,38.8131691,-77.1121386
30810,39.9668558,-83.0129604
30811,46.8563977,-114.0143377
30812,39.8163805,-82.9227258
30813,38.8364625,-77.0620981
30814,44.2125007,-85.1691643
30815,38.7557375,-77.0977791
30816,36.106735,-86.7742827
30817,38.7719964,-77.0572751
30818,38.7335086,-77.0610758
30819,36.1131945,-86.8704424
30820,46.5109878,-85.5175518
30821,37.7974818,-78.6933826
30822,45.8672013,-87.8789231
30823,37.7451211,-78.7931769
30824,46.4301588,-87.5423779
30825,38.215776,-78.2302847
30826,46.0210637,-87.0843505
30827,45.8904625,-87.5787527
30828,45.7149238,-87.4739415
30829,38.3358953,-78.4786849
30830,45.8026901,-87.9828296
30831,46.1480365,-87.705499
30832,37.9725825,-78.2844549
30833,37.8127636,-79.0566854
30834,39.9692201,-81.9910328
30835,38.8829718,-94.5719476
30836,39.8247363,-97.0658928
30837,37.1253425,-93.0889839
30838,36.6227874,-92.8975521
30839,46.7375752,-100.6783773
30840,38.8517819,-94.5546467
30841,38.865403,-94.471632
30842,39.1721749,-94.632499
30843,46.3308982,-103.9447853
30844,39.2153553,-94.6300842
30845,46.9510048,-103.5496529
30846,39.2190742,-94.7247329
30847,39.274581,-94.7266425
30848,46.3929125,-102.2876434
30849,39.2792652,-94.6371676
30850,39.2730872,-94.5796524
30851,46.5189024,-102.9362942
30852,39.2736692,-94.517765
30853,44.0477364,-123.2309049
30854,44.0358215,-123.052976
30855,44.1054572,-123.1332346
30856,43.9395565,-123.1927591
30857,42.6158617,-124.0212545
30858,44.1429946,-123.0582407
30859,42.7989713,-123.1478627
30860,43.0756365,-124.3593807
30861,44.2049301,-123.5478196
30862,44.1247786,-122.0722751
30863,42.9615352,-124.2031272
30864,42.0843863,-124.1747622
30865,43.034121,-123.6867339
30866,42.947656,-123.2306876
30867,44.1808278,-123.4131453
30868,43.3509663,-124.1369221
30869,43.1936671,-124.1732694
30870,43.7408097,-123.0185932
30871,43.8989302,-123.0299545
30872,42.9682992,-123.0634997
30873,44.1749043,-123.7052216
30874,43.8695378,-122.84149
30875,43.621458,-122.7026247
30876,43.6902038,-123.3284739
30877,43.6400149,-123.5847721
30878,44.0931162,-123.4087585
30879,43.9442415,-122.6824563
30880,44.0901822,-124.0483384
30881,43.7518287,-124.1661459
30882,42.780374,-123.425369
30883,43.2504841,-123.0042565
30884,42.5061029,-124.3372995
30885,44.2607271,-123.0546477
30886,43.1552483,-122.2104609
30887,44.2081575,-123.279934
30888,43.5633673,-124.040505
30889,42.905939,-124.3970567
30890,43.8151213,-123.2680124
30891,43.8741118,-122.7500808
30892,43.9803955,-123.850469
30893,32.796469,-89.1252405
30894,32.6840419,-88.4816865
30895,32.8753257,-88.8404188
30896,32.0547312,-88.6246491
30897,32.1342119,-89.0219729
30898,32.90539,-88.4111853
30899,32.5678238,-89.3335708
30900,31.8648143,-88.7540174
30901,32.9954734,-88.5963797
30902,31.3909598,-88.541129
30903,32.1270536,-88.7654806
30904,32.4052812,-88.4866171
30905,32.6026937,-89.126133
30906,31.9438183,-88.918617
30907,31.6768738,-88.6658599
30908,31.234112,-89.2658849
30909,31.3337037,-89.4191753
30910,31.328445,-89.3345703
30911,31.492362,-89.721243
30912,44.438598,-87.5699112
30913,39.4720858,-90.9018208
30914,40.2993121,-90.8742641
30915,44.5519769,-87.7202813
30916,39.5172927,-91.0072281
30917,40.2418785,-91.339323
30918,40.4089239,-90.9120635
30919,40.0063425,-90.8685201
30920,40.1205484,-91.4348909
30921,39.905859,-90.6347839
30922,40.2834966,-91.4033552
30923,40.2382301,-91.1909006
30924,36.905314,-77.9920257
30925,43.7917961,-70.2647622
30926,43.9959355,-70.8139801
30927,43.8363197,-70.6852448
30928,43.3999085,-70.9127855
30929,43.9025313,-70.6895676
30930,43.5890612,-70.6962758
30931,43.8448264,-70.0899526
30932,44.101677,-70.9427689
30933,43.7036174,-70.4637804
30934,43.9045512,-70.3670267
30935,44.1434523,-70.8201541
30936,43.8489972,-70.8307642
30937,43.6310191,-70.614369
30938,43.3959471,-70.5702209
30939,43.4298215,-70.4741422
30940,43.7327986,-70.8991492
30941,43.6884813,-70.781883
30942,43.7457476,-70.6998072
30943,43.6859393,-70.1539193
30944,44.1924713,-70.8858033
30945,43.9757686,-70.6392975
30946,43.6595416,-70.8835
30947,40.1120534,-78.2919548
30948,40.8514637,-78.380424
30949,40.5160216,-77.9500957
30950,40.2279515,-78.5029635
30951,40.8072267,-78.5559864
30952,40.3248642,-78.1802823
30953,40.1615819,-78.389717
30954,40.8310881,-78.460928
30955,40.3127249,-78.2954504
30956,40.1807533,-78.4236482
30957,40.3887046,-78.4342361
30958,40.8938495,-78.3232047
30959,40.1782977,-78.5316489
30960,40.653367,-78.6223191
30961,40.655953,-77.9066875
30962,40.2623783,-78.5079515
30963,40.7875518,-78.3982421
30964,40.1855012,-78.2372284
30965,40.3124374,-78.3914833
30966,40.1894167,-78.0882731
30967,40.8118388,-78.2435974
30968,40.2225767,-78.2382324
30969,40.1552529,-78.1943837
30970,40.7432055,-78.3775961
30971,35.1151798,-89.9053445
30972,35.0326314,-89.9325315
30973,35.0795106,-89.8453851
30974,35.1236328,-89.852645
30975,35.1589333,-89.9212136
30976,35.0259129,-89.7886368
30977,35.1269678,-90.0436592
30978,35.2427513,-90.0267903
30979,35.2245738,-89.9266889
30980,35.0663592,-89.9920941
30981,35.073171,-89.99483
30982,35.2128854,-89.7942983
30983,35.1749569,-89.8598785
30984,35.2389145,-89.8485891
30985,35.0848277,-89.799332
30986,35.0828865,-89.7548365
30987,35.0136497,-89.8569381
30988,35.1236483,-89.9313898
30989,36.1235067,-88.5303333
30990,35.9935747,-88.6709091
30991,36.2447538,-88.0350102
30992,36.445536,-88.1579027
30993,36.3870169,-88.4921974
30994,36.3188503,-88.6707396
30995,36.4844476,-88.7015178
30996,36.2231304,-88.6064258
30997,36.1552304,-88.7758651
30998,36.2130583,-88.4261375
30999,36.3590257,-89.3241854
31000,36.2034439,-89.0490798
31001,35.9893742,-88.5638927
31002,36.1681093,-88.2680624
31003,46.4952084,-90.4912299
31004,46.0366771,-89.5523046
31005,30.8100555,-92.6098715
31006,31.876829,-92.1791433
31007,31.2151469,-92.748626
31008,31.563307,-92.3871259
31009,31.4808489,-93.1489034
31010,31.6944718,-93.2706308
31011,31.1688512,-92.7871626
31012,32.0603765,-92.436094
31013,31.2746155,-93.0130447
31014,31.8488591,-92.3679771
31015,31.8610104,-92.2897979
31016,31.8923838,-92.6578755
31017,31.1566092,-92.5416682
31018,31.6505841,-93.618811
31019,38.6229845,-122.8891215
31020,38.9361372,-123.1194447
31021,38.5013628,-123.1708792
31022,38.9221314,-122.7895589
31023,38.4255231,-122.5352103
31024,39.0459308,-122.941077
31025,39.8060958,-123.5161469
31026,39.258198,-123.7615596
31027,38.882973,-122.5327197
31028,39.161278,-122.7453119
31029,38.9766404,-123.6048016
31030,39.305245,-123.7486159
31031,38.7527742,-122.5571962
31032,38.4621417,-123.0183836
31033,39.1867913,-123.5583817
31034,39.1283631,-122.8493019
31035,38.4219338,-123.0639106
31036,39.0818222,-123.5048719
31037,38.808264,-122.5399522
31038,38.9188868,-123.6056836
31039,39.3909173,-123.0528407
31040,39.3140303,-123.2499237
31041,38.5240768,-122.9687739
31042,38.3988146,-122.8619227
31043,38.2494276,-122.4666274
31044,39.1350227,-123.2593375
31045,39.2254776,-122.9229117
31046,40.376963,-86.1158272
31047,40.1386533,-86.2301896
31048,40.3355649,-85.6623409
31049,40.1199972,-86.60879
31050,40.2861042,-86.0673527
31051,40.036496,-86.1765944
31052,40.0207955,-86.3307244
31053,40.3560348,-85.9280055
31054,39.9845617,-86.2826248
31055,39.6886229,-86.6136323
31056,39.6584698,-85.6018303
31057,39.7640721,-86.8105679
31058,39.513173,-86.205119
31059,39.7163905,-86.0914482
31060,39.5517808,-85.92648
31061,39.5388243,-86.3695362
31062,39.8639102,-86.3824246
31063,39.6362993,-86.3025526
31064,39.7387544,-85.5666489
31065,39.8147057,-85.6159626
31066,39.6623755,-86.5180053
31067,39.5114324,-86.7890935
31068,39.6790421,-86.6787832
31069,39.7733118,-86.5511336
31070,39.7644367,-86.4033879
31071,39.370005,-85.9278985
31072,39.5215177,-86.6416029
31073,39.6180237,-85.88034
31074,39.7119522,-85.312209
31075,39.6585829,-86.7425616
31076,39.672748,-85.8350221
31077,39.4734891,-86.0435924
31078,38.8853751,-77.9835194
31079,38.949772,-78.4864776
31080,44.9828378,-84.4301669
31081,46.2541447,-84.4345112
31082,39.0191808,-78.2747064
31083,39.0725182,-78.050929
31084,38.7650839,-78.3646319
31085,45.0173181,-83.7770379
31086,38.8400907,-78.4317481
31087,38.9881306,-78.5723998
31088,45.6345911,-84.8010256
31089,39.0683208,-78.2095354
31090,39.2192553,-78.0893451
31091,44.8221893,-84.2825681
31092,45.8562114,-84.6214395
31093,39.0026217,-78.3761115
31094,38.9441238,-78.4314783
31095,39.0525449,-78.1123204
31096,45.4174759,-84.0960859
31097,46.0405496,-84.902479
31098,38.8889193,-78.5324525
31099,46.1060643,-85.3361349
31100,45.4241736,-84.8274029
31101,38.4387767,-77.9962612
31102,38.3287309,-78.2137367
31103,38.4671287,-78.2749784
31104,45.3283922,-84.2425199
31105,38.5640083,-77.7572465
31106,38.5607163,-78.1188163
31107,44.9082975,-83.4320432
