,Global Company Key,S&P Domestic Long Term Issuer Credit Rating,Data Date,Company Name,Ticker Symbol,Shillers Cyclically Adjusted P/E Ratio,Book/Market,Enterprise Value Multiple,"Price/Operating Earnings (Basic, Excl. EI)","Price/Operating Earnings (Diluted, Excl. EI)","P/E (Diluted, Excl. EI)","P/E (Diluted, Incl. EI)",Price/Sales,Price/Cash flow,Dividend Payout Ratio,Net Profit Margin,Operating Profit Margin Before Depreciation,Operating Profit Margin After Depreciation,Gross Profit Margin,Pre-tax Profit Margin,Cash Flow Margin,Return on Assets,Return on Equity,Return on Capital Employed,Effective Tax Rate,After-tax Return on Average Common Equity,After-tax Return on Invested Capital,After-tax Return on Total Stockholders Equity,Gross Profit/Total Assets,Common Equity/Invested Capital,Long-term Debt/Invested Capital,Total Debt/Invested Capital,Capitalization Ratio,Cash Balance/Total Liabilities,Total Debt/Total Assets,Total Debt/EBITDA,Short-Term Debt/Total Debt,Long-term Debt/Total Liabilities,Cash Flow/Total Debt,Free Cash Flow/Operating Cash Flow,Total Liabilities/Total Tangible Assets,Long-term Debt/Book Equity,Total Debt/Total Assets.1,Total Debt/Capital,Total Debt/Equity,Asset Turnover,Receivables Turnover,Payables Turnover,Sales/Invested Capital,Sales/Stockholders Equity,Research and Development/Sales,Avertising Expenses/Sales,Labor Expenses/Sales,Accruals/Average Assets,Price/Book,Dividend Yield
2775,8898,BBB,20090531,RAYMOND JAMES FINANCIAL CORP,RJF,9.926,0.786,8.287,10.127,10.258,10.258,10.258,0.684,7.762,0.289,0.065,0.176,0.165,0.176,0.105,0.072,0.027,0.101,0.158,0.397,0.101,0.167,0.101,0.027,0.807,0.094,0.444,0.104,0.409,0.055,2.049,0.789,0.013,0.004,0.783,88.494,0.116,0.888,0.898,8.941,0.151,0.284,0.148,1.23,1.525,0,0,0,0.003,1.03,0.0277
2776,8898,BBB,20090630,RAYMOND JAMES FINANCIAL CORP,RJF,10.744,0.786,8.287,10.962,11.103,11.103,11.103,0.74,8.401,0.289,0.065,0.176,0.165,0.176,0.105,0.072,0.027,0.101,0.158,0.397,0.101,0.167,0.101,0.027,0.807,0.094,0.444,0.104,0.409,0.055,2.049,0.789,0.013,0.004,0.783,88.494,0.116,0.888,0.898,8.941,0.151,0.284,0.148,1.23,1.525,0,0,0,0.003,1.115,0.0256
2777,8898,BBB,20090731,RAYMOND JAMES FINANCIAL CORP,RJF,12.81,0.786,8.287,13.07,13.239,13.239,13.239,0.882,10.017,0.289,0.065,0.176,0.165,0.176,0.105,0.072,0.027,0.101,0.158,0.397,0.101,0.167,0.101,0.027,0.807,0.094,0.444,0.104,0.409,0.055,2.049,0.789,0.013,0.004,0.783,88.494,0.116,0.888,0.898,8.941,0.151,0.284,0.148,1.23,1.525,0,0,0,0.003,1.329,0.0214
2778,8898,BBB,20090831,RAYMOND JAMES FINANCIAL CORP,RJF,14.147,0.927,9.319,17.235,17.366,17.366,17.366,1.044,6.092,0.346,0.059,0.152,0.139,0.152,0.097,0.069,0.022,0.085,0.129,0.397,0.085,0.126,0.085,0.022,0.813,0.091,0.396,0.101,0.42,0.049,2.274,0.77,0.013,0.004,0.903,87.451,0.112,0.887,0.896,8.736,0.143,0.272,0.14,1.148,1.411,0,0,0,0.016,1.429,0.0193
2779,8898,BBB,20090930,RAYMOND JAMES FINANCIAL CORP,RJF,14.476,0.927,9.319,17.636,17.771,17.771,17.771,1.069,6.234,0.346,0.059,0.152,0.139,0.152,0.097,0.069,0.022,0.085,0.129,0.397,0.085,0.126,0.085,0.022,0.813,0.091,0.396,0.101,0.42,0.049,2.274,0.77,0.013,0.004,0.903,87.451,0.112,0.887,0.896,8.736,0.143,0.272,0.14,1.148,1.411,0,0,0,0.016,1.462,0.0189
2780,8898,BBB,20091031,RAYMOND JAMES FINANCIAL CORP,RJF,14.682,0.927,9.319,17.886,18.023,18.023,18.023,1.084,6.322,0.346,0.059,0.152,0.139,0.152,0.097,0.069,0.022,0.085,0.129,0.397,0.085,0.126,0.085,0.022,0.813,0.091,0.396,0.101,0.42,0.049,2.274,0.77,0.013,0.004,0.903,87.451,0.112,0.887,0.896,8.736,0.143,0.272,0.14,1.148,1.411,0,0,0,0.016,1.483,0.0186
2781,8898,BBB,20091130,RAYMOND JAMES FINANCIAL CORP,RJF,14.907,0.708,15.452,18.685,18.829,18.829,18.829,1.15,7.33,0.354,0.059,0.117,0.103,0.117,0.091,0.067,0.016,0.078,0.066,0.406,0.078,0.083,0.078,0.017,0.75,0.176,0.599,0.19,0.438,0.089,5.345,0.706,0.03,0.026,0.913,85.88,0.235,0.877,0.885,7.869,0.134,0.271,0.173,0.96,1.28,0,0,0,0.013,1.472,0.0181
2782,8898,BBB,20091231,RAYMOND JAMES FINANCIAL CORP,RJF,14.588,0.708,15.452,18.285,18.426,18.426,18.426,1.125,7.173,0.354,0.059,0.117,0.103,0.117,0.091,0.067,0.016,0.078,0.066,0.406,0.078,0.083,0.078,0.017,0.75,0.176,0.599,0.19,0.438,0.089,5.345,0.706,0.03,0.026,0.913,85.88,0.235,0.877,0.885,7.869,0.134,0.271,0.173,0.96,1.28,0,0,0,0.013,1.441,0.0185
2783,8898,BBB,20100131,RAYMOND JAMES FINANCIAL CORP,RJF,15.627,0.708,15.452,19.469,19.62,19.62,19.62,1.205,7.684,0.354,0.059,0.117,0.103,0.117,0.091,0.067,0.016,0.078,0.066,0.406,0.078,0.083,0.078,0.017,0.75,0.176,0.599,0.19,0.438,0.089,5.345,0.706,0.03,0.026,0.913,85.88,0.235,0.877,0.885,7.869,0.134,0.271,0.173,0.96,1.28,0,0,0,0.013,1.543,0.0174
2784,8898,BBB,20100228,RAYMOND JAMES FINANCIAL CORP,RJF,16.077,0.712,12.37,23.509,23.509,23.509,23.509,1.226,-174.37,0.424,0.052,0.108,0.093,0.108,0.079,0.062,0.016,0.069,0.093,0.406,0.069,0.073,0.069,0.016,0.785,0.132,0.291,0.144,0.387,0.043,2.634,0.546,0.022,0.026,0.913,80.491,0.169,0.872,0.881,7.521,0.152,0.278,0.181,1.026,1.307,0,0,0,-0.008,1.529,0.017
2785,8898,BBB,20100331,RAYMOND JAMES FINANCIAL CORP,RJF,16.624,0.712,12.37,24.309,24.309,24.309,24.309,1.268,-173.58,0.424,0.052,0.108,0.093,0.108,0.079,0.062,0.016,0.069,0.093,0.406,0.069,0.073,0.069,0.016,0.785,0.132,0.291,0.144,0.387,0.043,2.634,0.546,0.022,0.026,0.913,80.491,0.169,0.872,0.881,7.521,0.152,0.278,0.181,1.026,1.307,0,0,0,-0.008,1.581,0.0165
2786,8898,BBB,20100430,RAYMOND JAMES FINANCIAL CORP,RJF,19.049,0.712,12.37,27.855,27.855,27.855,27.855,1.453,-197.16,0.424,0.052,0.108,0.093,0.108,0.079,0.062,0.016,0.069,0.093,0.406,0.069,0.073,0.069,0.016,0.785,0.132,0.291,0.144,0.387,0.043,2.634,0.546,0.022,0.026,0.913,80.491,0.169,0.872,0.881,7.521,0.152,0.278,0.181,1.026,1.307,0,0,0,-0.008,1.811,0.0144
2787,8898,BBB,20100531,RAYMOND JAMES FINANCIAL CORP,RJF,17.402,0.652,9.859,18.973,18.973,18.973,18.973,1.267,18.592,0.316,0.067,0.137,0.121,0.137,0.107,0.082,0.022,0.092,0.123,0.406,0.092,0.095,0.092,0.023,0.771,0.148,0.304,0.161,0.359,0.049,2.151,0.513,0.028,0.026,0.853,77.1,0.192,0.862,0.871,6.9,0.168,0.3,0.215,1.034,1.342,0,0,0,0,1.624,0.0156
2788,8898,BBB,20100630,RAYMOND JAMES FINANCIAL CORP,RJF,15.198,0.652,9.859,16.57,16.57,16.57,16.57,1.107,16.237,0.316,0.067,0.137,0.121,0.137,0.107,0.082,0.022,0.092,0.123,0.406,0.092,0.095,0.092,0.023,0.771,0.148,0.304,0.161,0.359,0.049,2.151,0.513,0.028,0.026,0.853,77.1,0.192,0.862,0.871,6.9,0.168,0.3,0.215,1.034,1.342,0,0,0,0,1.418,0.0178
2789,8898,BBB,20100731,RAYMOND JAMES FINANCIAL CORP,RJF,16.423,0.652,9.859,17.906,17.906,17.906,17.906,1.196,17.546,0.316,0.067,0.137,0.121,0.137,0.107,0.082,0.022,0.092,0.123,0.406,0.092,0.095,0.092,0.023,0.771,0.148,0.304,0.161,0.359,0.049,2.151,0.513,0.028,0.026,0.853,77.1,0.192,0.862,0.871,6.9,0.168,0.3,0.215,1.034,1.342,0,0,0,0,1.532,0.0165
2790,8898,BBB,20100831,RAYMOND JAMES FINANCIAL CORP,RJF,14.004,0.724,10.073,14.16,14.16,14.16,14.16,0.991,-114.33,0.289,0.07,0.138,0.124,0.138,0.108,0.081,0.024,0.098,0.125,0.406,0.098,0.095,0.098,0.025,0.757,0.162,0.325,0.176,0.327,0.058,2.292,0.502,0.034,0.026,0.913,73.905,0.214,0.851,0.861,6.31,0.184,0.319,0.225,1.031,1.361,0,0,0,-0.013,1.292,0.0191
2791,8898,BBB,20100930,RAYMOND JAMES FINANCIAL CORP,RJF,15.369,0.724,10.073,15.54,15.54,15.54,15.54,1.087,-162.21,0.289,0.07,0.138,0.124,0.138,0.108,0.081,0.024,0.098,0.125,0.406,0.098,0.095,0.098,0.025,0.757,0.162,0.325,0.176,0.327,0.058,2.292,0.502,0.034,0.026,0.913,73.905,0.214,0.851,0.861,6.31,0.184,0.319,0.225,1.031,1.361,0,0,0,-0.013,1.418,0.0174
2792,8898,BBB,20101031,RAYMOND JAMES FINANCIAL CORP,RJF,17.122,0.724,10.073,17.313,17.313,17.313,17.313,1.212,-191.59,0.289,0.07,0.138,0.124,0.138,0.108,0.081,0.024,0.098,0.125,0.406,0.098,0.095,0.098,0.025,0.757,0.162,0.325,0.176,0.327,0.058,2.292,0.502,0.034,0.026,0.913,73.905,0.214,0.851,0.861,6.31,0.184,0.319,0.225,1.031,1.361,0,0,0,-0.013,1.58,0.0156
2793,8898,BBB,20110228,RAYMOND JAMES FINANCIAL CORP,RJF,22.545,0.587,9.611,17.907,17.991,17.991,17.991,1.554,14.629,0.229,0.086,0.161,0.149,0.161,0.134,0.096,0.032,0.122,0.131,0.375,0.122,0.107,0.122,0.032,0.762,0.147,0.473,0.162,0.336,0.09,2.811,0.689,0.033,-0.067,0.911,75.387,0.193,0.838,0.85,5.8,0.198,0.352,0.243,1.042,1.367,0,0,0,0.004,2.006,0.0136
2794,8898,BBB,20110331,RAYMOND JAMES FINANCIAL CORP,RJF,22.498,0.587,9.611,17.869,17.953,17.953,17.953,1.551,14.598,0.229,0.086,0.161,0.149,0.161,0.134,0.096,0.032,0.122,0.131,0.375,0.122,0.107,0.122,0.032,0.762,0.147,0.473,0.162,0.336,0.09,2.811,0.689,0.033,-0.067,0.911,75.387,0.193,0.838,0.85,5.8,0.198,0.352,0.243,1.042,1.367,0,0,0,0.004,2.002,0.0136
2795,8898,BBB,20110430,RAYMOND JAMES FINANCIAL CORP,RJF,22.202,0.587,9.611,17.523,17.606,17.606,17.606,1.53,14.406,0.229,0.086,0.161,0.149,0.161,0.134,0.096,0.032,0.122,0.131,0.375,0.122,0.107,0.122,0.032,0.762,0.147,0.473,0.162,0.336,0.09,2.811,0.689,0.033,-0.067,0.911,75.387,0.193,0.838,0.85,5.8,0.198,0.352,0.243,1.042,1.367,0,0,0,0.004,1.976,0.0139
2796,8898,BBB,20110531,RAYMOND JAMES FINANCIAL CORP,RJF,20.589,0.519,9.789,15.339,15.405,15.405,15.405,1.402,27.36,0.215,0.091,0.164,0.153,0.164,0.138,0.097,0.034,0.129,0.134,0.375,0.129,0.11,0.129,0.034,0.763,0.143,0.451,0.158,0.348,0.089,2.633,0.682,0.034,-0.067,0.819,76.15,0.188,0.831,0.844,5.542,0.205,0.369,0.213,1.042,1.367,0,0,0,-0.008,1.803,0.0145
2797,8898,BBB,20110630,RAYMOND JAMES FINANCIAL CORP,RJF,18.521,0.519,9.789,13.798,13.858,13.858,13.858,1.262,24.612,0.215,0.091,0.164,0.153,0.164,0.138,0.097,0.034,0.129,0.134,0.375,0.129,0.11,0.129,0.034,0.763,0.143,0.451,0.158,0.348,0.089,2.633,0.682,0.034,-0.067,0.819,76.15,0.188,0.831,0.844,5.542,0.205,0.369,0.213,1.042,1.367,0,0,0,-0.008,1.622,0.0162
2798,8898,BBB,20110731,RAYMOND JAMES FINANCIAL CORP,RJF,18.296,0.519,9.789,13.631,13.69,13.69,13.69,1.246,24.313,0.215,0.091,0.164,0.153,0.164,0.138,0.097,0.034,0.129,0.134,0.375,0.129,0.11,0.129,0.034,0.763,0.143,0.451,0.158,0.348,0.089,2.633,0.682,0.034,-0.067,0.819,76.15,0.188,0.831,0.844,5.542,0.205,0.369,0.213,1.042,1.367,0,0,0,-0.008,1.602,0.0164
2799,8898,BBB,20110831,RAYMOND JAMES FINANCIAL CORP,RJF,15.935,0.629,9.645,11.508,11.556,12.764,12.764,1.068,59.322,0.235,0.084,0.171,0.159,0.171,0.13,0.093,0.036,0.118,0.141,0.375,0.118,0.104,0.118,0.036,0.749,0.157,0.446,0.174,0.365,0.091,2.555,0.647,0.039,-0.067,0.406,77.738,0.21,0.828,0.841,5.435,0.208,0.381,0.232,1.02,1.362,0,0,0,-0.014,1.39,0.0185
2800,8898,BBB,20110930,RAYMOND JAMES FINANCIAL CORP,RJF,14.732,0.629,9.645,10.639,10.683,11.8,11.8,0.987,54.843,0.235,0.084,0.171,0.159,0.171,0.13,0.093,0.036,0.118,0.141,0.375,0.118,0.104,0.118,0.036,0.749,0.157,0.446,0.174,0.365,0.091,2.555,0.647,0.039,-0.067,0.406,77.738,0.21,0.828,0.841,5.435,0.208,0.381,0.232,1.02,1.362,0,0,0,-0.014,1.285,0.02
2801,8898,BBB,20111031,RAYMOND JAMES FINANCIAL CORP,RJF,17.235,0.629,9.645,12.447,12.498,13.805,13.805,1.155,64.16,0.235,0.084,0.171,0.159,0.171,0.13,0.093,0.036,0.118,0.141,0.375,0.118,0.104,0.118,0.036,0.749,0.157,0.446,0.174,0.365,0.091,2.555,0.647,0.039,-0.067,0.406,77.738,0.21,0.828,0.841,5.435,0.208,0.381,0.232,1.02,1.362,0,0,0,-0.014,1.503,0.0171
2802,8898,BBB,20111130,RAYMOND JAMES FINANCIAL CORP,RJF,16.405,0.789,7.248,12.369,12.421,13.612,13.612,1.105,2.41,0.244,0.082,0.173,0.161,0.173,0.133,0.091,0.033,0.114,0.119,0.406,0.114,0.107,0.114,0.033,0.72,0.189,0.272,0.208,0.429,0.054,1.663,0.303,0.045,0.103,0.976,88.873,0.263,0.838,0.85,5.834,0.189,0.383,0.221,0.946,1.314,0,0,0,0.071,1.452,0.0174
2803,8898,BBB,20111231,RAYMOND JAMES FINANCIAL CORP,RJF,17.038,0.789,7.248,12.846,12.9,14.137,14.137,1.147,2.503,0.244,0.082,0.173,0.161,0.173,0.133,0.091,0.033,0.114,0.119,0.406,0.114,0.107,0.114,0.033,0.72,0.189,0.272,0.208,0.429,0.054,1.663,0.303,0.045,0.103,0.976,88.873,0.263,0.838,0.85,5.834,0.189,0.383,0.221,0.946,1.314,0,0,0,0.071,1.508,0.0168
2804,8898,BBB,20120131,RAYMOND JAMES FINANCIAL CORP,RJF,19.261,0.789,7.248,14.523,14.583,15.982,15.982,1.297,2.83,0.244,0.082,0.173,0.161,0.173,0.133,0.091,0.033,0.114,0.119,0.406,0.114,0.107,0.114,0.033,0.72,0.189,0.272,0.208,0.429,0.054,1.663,0.303,0.045,0.103,0.976,88.873,0.263,0.838,0.85,5.834,0.189,0.383,0.221,0.946,1.314,0,0,0,0.071,1.704,0.0149
2805,8898,BBB,20120229,RAYMOND JAMES FINANCIAL CORP,RJF,21.104,0.677,8.679,15.445,15.445,17.005,17.005,1.429,14.765,0.246,0.078,0.168,0.156,0.168,0.127,0.087,0.035,0.105,0.156,0.406,0.105,0.089,0.105,0.034,0.729,0.181,0.255,0.199,0.38,0.053,1.585,0.289,0.046,0.103,0.873,81.382,0.248,0.828,0.84,5.417,0.2,0.369,0.221,0.955,1.309,0,0,0,0.004,1.826,0.0147
2806,8898,BBB,20120331,RAYMOND JAMES FINANCIAL CORP,RJF,21.796,0.677,8.679,15.952,15.952,17.563,17.563,1.476,15.249,0.246,0.078,0.168,0.156,0.168,0.127,0.087,0.035,0.105,0.156,0.406,0.105,0.089,0.105,0.034,0.729,0.181,0.255,0.199,0.38,0.053,1.585,0.289,0.046,0.103,0.873,81.382,0.248,0.828,0.84,5.417,0.2,0.369,0.221,0.955,1.309,0,0,0,0.004,1.885,0.0142
2807,8898,BBB,20120430,RAYMOND JAMES FINANCIAL CORP,RJF,21.85,0.677,8.679,15.991,15.991,17.606,17.606,1.479,15.286,0.246,0.078,0.168,0.156,0.168,0.127,0.087,0.035,0.105,0.156,0.406,0.105,0.089,0.105,0.034,0.729,0.181,0.255,0.199,0.38,0.053,1.585,0.289,0.046,0.103,0.873,81.382,0.248,0.828,0.84,5.417,0.2,0.369,0.221,0.955,1.309,0,0,0,0.004,1.89,0.0142
2808,8898,BBB,20120531,RAYMOND JAMES FINANCIAL CORP,RJF,20.542,0.616,9.185,15.057,15.124,17.439,17.439,1.389,9.526,0.257,0.074,0.169,0.157,0.169,0.122,0.082,0.034,0.098,0.154,0.406,0.098,0.084,0.098,0.032,0.684,0.235,0.303,0.256,0.402,0.068,2.101,0.225,0.063,0.103,0.894,84.739,0.344,0.829,0.841,5.44,0.19,0.359,0.224,0.854,1.248,0,0,0,0.014,1.526,0.0152
2809,8898,BBB,20120630,RAYMOND JAMES FINANCIAL CORP,RJF,20.578,0.616,9.185,15.084,15.15,17.469,17.469,1.391,9.543,0.257,0.074,0.169,0.157,0.169,0.122,0.082,0.034,0.098,0.154,0.406,0.098,0.084,0.098,0.032,0.684,0.235,0.303,0.256,0.402,0.068,2.101,0.225,0.063,0.103,0.894,84.739,0.344,0.829,0.841,5.44,0.19,0.359,0.224,0.854,1.248,0,0,0,0.014,1.528,0.0152
2810,8898,BBB,20120731,RAYMOND JAMES FINANCIAL CORP,RJF,20.205,0.616,9.185,14.811,14.876,17.153,17.153,1.366,9.37,0.257,0.074,0.169,0.157,0.169,0.122,0.082,0.034,0.098,0.154,0.406,0.098,0.084,0.098,0.032,0.684,0.235,0.303,0.256,0.402,0.068,2.101,0.225,0.063,0.103,0.894,84.739,0.344,0.829,0.841,5.44,0.19,0.359,0.224,0.854,1.248,0,0,0,0.014,1.501,0.0155
2811,8898,BBB,20120831,RAYMOND JAMES FINANCIAL CORP,RJF,20.987,0.671,9.148,15.172,15.238,16.449,16.449,1.335,7.102,0.234,0.077,0.172,0.158,0.172,0.129,0.09,0.035,0.104,0.147,0.406,0.104,0.088,0.104,0.033,0.663,0.256,0.344,0.279,0.385,0.078,2.385,0.255,0.07,0.103,0.908,84.735,0.387,0.831,0.843,5.534,0.191,0.361,0.288,0.841,1.269,0,0,0,0.022,1.539,0.0148
2812,8898,BBB,20120930,RAYMOND JAMES FINANCIAL CORP,RJF,21.852,0.671,9.148,15.797,15.866,17.126,17.126,1.39,7.394,0.234,0.077,0.172,0.158,0.172,0.129,0.09,0.035,0.104,0.147,0.406,0.104,0.088,0.104,0.033,0.663,0.256,0.344,0.279,0.385,0.078,2.385,0.255,0.07,0.103,0.908,84.735,0.387,0.831,0.843,5.534,0.191,0.361,0.288,0.841,1.269,0,0,0,0.022,1.602,0.0142
2813,8898,BBB,20121031,RAYMOND JAMES FINANCIAL CORP,RJF,22.74,0.671,9.148,16.44,16.511,17.822,17.822,1.447,7.695,0.234,0.077,0.172,0.158,0.172,0.129,0.09,0.035,0.104,0.147,0.406,0.104,0.088,0.104,0.033,0.663,0.256,0.344,0.279,0.385,0.078,2.385,0.255,0.07,0.103,0.908,84.735,0.387,0.831,0.843,5.534,0.191,0.361,0.288,0.841,1.269,0,0,0,0.022,1.667,0.0136
2814,8898,BBB,20121130,RAYMOND JAMES FINANCIAL CORP,RJF,21.952,0.648,10.657,15.1,15.222,17.159,17.159,1.341,13.356,0.242,0.076,0.169,0.156,0.169,0.12,0.088,0.034,0.101,0.138,0.375,0.101,0.104,0.101,0.031,0.645,0.274,0.393,0.298,0.314,0.094,3.015,0.304,0.079,0.022,0.802,75.607,0.424,0.826,0.833,5.347,0.199,0.381,0.294,0.769,1.192,0,0,0,0.005,1.599,0.0138
2815,8898,BBB,20121231,RAYMOND JAMES FINANCIAL CORP,RJF,22.405,0.648,10.657,15.412,15.536,17.514,17.514,1.368,13.632,0.242,0.076,0.169,0.156,0.169,0.12,0.088,0.034,0.101,0.138,0.375,0.101,0.104,0.101,0.031,0.645,0.274,0.393,0.298,0.314,0.094,3.015,0.304,0.079,0.022,0.802,75.607,0.424,0.826,0.833,5.347,0.199,0.381,0.294,0.769,1.192,0,0,0,0.005,1.632,0.0145
2816,8898,BBB,20130131,RAYMOND JAMES FINANCIAL CORP,RJF,26.052,0.648,10.657,17.852,17.996,20.286,20.286,1.591,15.851,0.242,0.076,0.169,0.156,0.169,0.12,0.088,0.034,0.101,0.138,0.375,0.101,0.104,0.101,0.031,0.645,0.274,0.393,0.298,0.314,0.094,3.015,0.304,0.079,0.022,0.802,75.607,0.424,0.826,0.833,5.347,0.199,0.381,0.294,0.769,1.192,0,0,0,0.005,1.897,0.0125
2817,8898,BBB,20130228,RAYMOND JAMES FINANCIAL CORP,RJF,25.808,0.633,9.449,16.496,16.684,19.246,19.246,1.444,9.425,0.228,0.074,0.174,0.161,0.174,0.12,0.09,0.037,0.104,0.142,0.375,0.104,0.089,0.104,0.035,0.638,0.283,0.387,0.307,0.345,0.093,2.643,0.268,0.082,0.022,0.872,79.559,0.443,0.827,0.837,5.382,0.202,0.38,0.298,0.839,1.314,0,0,0,0.016,1.811,0.0128
2818,8898,BBB,20130331,RAYMOND JAMES FINANCIAL CORP,RJF,27.113,0.633,9.449,17.331,17.529,20.219,20.219,1.517,9.902,0.228,0.074,0.174,0.161,0.174,0.12,0.09,0.037,0.104,0.142,0.375,0.104,0.089,0.104,0.035,0.638,0.283,0.387,0.307,0.345,0.093,2.643,0.268,0.082,0.022,0.872,79.559,0.443,0.827,0.837,5.382,0.202,0.38,0.298,0.839,1.314,0,0,0,0.016,1.902,0.0121
2819,8898,BBB,20130430,RAYMOND JAMES FINANCIAL CORP,RJF,24.361,0.633,9.449,15.571,15.749,18.167,18.167,1.363,8.897,0.228,0.074,0.174,0.161,0.174,0.12,0.09,0.037,0.104,0.142,0.375,0.104,0.089,0.104,0.035,0.638,0.283,0.387,0.307,0.345,0.093,2.643,0.268,0.082,0.022,0.872,79.559,0.443,0.827,0.837,5.382,0.202,0.38,0.298,0.839,1.314,0,0,0,0.016,1.709,0.0135
2820,8898,BBB,20130531,RAYMOND JAMES FINANCIAL CORP,RJF,25.476,0.541,9.292,16.719,16.912,18.953,18.953,1.366,12.324,0.229,0.072,0.176,0.162,0.176,0.125,0.096,0.038,0.101,0.14,0.375,0.101,0.093,0.101,0.036,0.653,0.263,0.389,0.287,0.328,0.091,2.5,0.325,0.074,0.022,0.813,77.031,0.402,0.828,0.837,5.45,0.206,0.387,0.307,0.885,1.354,0,0,0,0.008,1.769,0.0127
2821,8898,BBB,20130630,RAYMOND JAMES FINANCIAL CORP,RJF,24.902,0.541,9.292,16.342,16.531,18.526,18.526,1.335,12.047,0.229,0.072,0.176,0.162,0.176,0.125,0.096,0.038,0.101,0.14,0.375,0.101,0.093,0.101,0.036,0.653,0.263,0.389,0.287,0.328,0.091,2.5,0.325,0.074,0.022,0.813,77.031,0.402,0.828,0.837,5.45,0.206,0.387,0.307,0.885,1.354,0,0,0,0.008,1.729,0.013
2822,8898,BBB,20130731,RAYMOND JAMES FINANCIAL CORP,RJF,25.534,0.541,9.292,16.757,16.95,18.996,18.996,1.369,12.352,0.229,0.072,0.176,0.162,0.176,0.125,0.096,0.038,0.101,0.14,0.375,0.101,0.093,0.101,0.036,0.653,0.263,0.389,0.287,0.328,0.091,2.5,0.325,0.074,0.022,0.813,77.031,0.402,0.828,0.837,5.45,0.206,0.387,0.307,0.885,1.354,0,0,0,0.008,1.773,0.0127
2823,8898,BBB,20130831,RAYMOND JAMES FINANCIAL CORP,RJF,23.855,0.592,9.785,15.845,16.088,17.725,17.725,1.295,9.937,0.229,0.074,0.171,0.157,0.171,0.122,0.093,0.035,0.1,0.134,0.375,0.1,0.091,0.1,0.035,0.668,0.253,0.362,0.275,0.344,0.084,2.403,0.301,0.071,0.022,0.848,75.556,0.38,0.827,0.834,5.351,0.204,0.387,0.201,0.883,1.322,0,0,0,0.012,1.651,0.0134
2824,8898,BBB,20130930,RAYMOND JAMES FINANCIAL CORP,RJF,23.764,0.592,9.785,15.784,16.027,17.657,17.657,1.29,9.899,0.229,0.074,0.171,0.157,0.171,0.122,0.093,0.035,0.1,0.134,0.375,0.1,0.091,0.1,0.035,0.668,0.253,0.362,0.275,0.344,0.084,2.403,0.301,0.071,0.022,0.848,75.556,0.38,0.827,0.834,5.351,0.204,0.387,0.201,0.883,1.322,0,0,0,0.012,1.644,0.0134
2825,8898,BBB,20131031,RAYMOND JAMES FINANCIAL CORP,RJF,26.033,0.592,9.785,17.292,17.558,19.343,19.343,1.413,10.845,0.229,0.074,0.171,0.157,0.171,0.122,0.093,0.035,0.1,0.134,0.375,0.1,0.091,0.1,0.035,0.668,0.253,0.362,0.275,0.344,0.084,2.403,0.301,0.071,0.022,0.848,75.556,0.38,0.827,0.834,5.351,0.204,0.387,0.201,0.883,1.322,0,0,0,0.012,1.801,0.0123
2826,8898,BBB,20131130,RAYMOND JAMES FINANCIAL CORP,RJF,25.514,0.63,9.367,17.025,17.331,18.674,18.674,1.475,10.227,0.215,0.08,0.179,0.165,0.179,0.13,0.101,0.037,0.106,0.14,0.332,0.106,0.098,0.106,0.035,0.699,0.237,0.356,0.253,0.391,0.08,2.273,0.335,0.065,0.034,0.89,78.505,0.338,0.828,0.832,5.238,0.206,0.391,0.216,0.873,1.249,0,0,0,0.013,1.842,0.0116
2827,8898,BBB,20131231,RAYMOND JAMES FINANCIAL CORP,RJF,27.638,0.63,9.367,18.442,18.773,20.229,20.229,1.598,11.079,0.215,0.08,0.179,0.165,0.179,0.13,0.101,0.037,0.106,0.14,0.332,0.106,0.098,0.106,0.035,0.699,0.237,0.356,0.253,0.391,0.08,2.273,0.335,0.065,0.034,0.89,78.505,0.338,0.828,0.832,5.238,0.206,0.391,0.216,0.873,1.249,0,0,0,0.013,1.996,0.0123
2828,8898,BBB,20140131,RAYMOND JAMES FINANCIAL CORP,RJF,27.04,0.63,9.367,17.989,18.313,19.733,19.733,1.564,10.839,0.215,0.08,0.179,0.165,0.179,0.13,0.101,0.037,0.106,0.14,0.332,0.106,0.098,0.106,0.035,0.699,0.237,0.356,0.253,0.391,0.08,2.273,0.335,0.065,0.034,0.89,78.505,0.338,0.828,0.832,5.238,0.206,0.391,0.216,0.873,1.249,0,0,0,0.013,1.952,0.0126
2829,8898,BBB,20140228,RAYMOND JAMES FINANCIAL CORP,RJF,28.602,0.517,9.872,17.831,18.263,18.986,18.986,1.599,16.948,0.2,0.086,0.179,0.165,0.179,0.135,0.105,0.037,0.113,0.143,0.332,0.113,0.101,0.113,0.037,0.688,0.243,0.349,0.261,0.363,0.081,2.202,0.305,0.069,0.034,0.848,75.186,0.352,0.823,0.829,5.128,0.206,0.387,0.206,0.885,1.285,0,0,0,0.002,1.964,0.0121
